EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
6538,16,328,12,3,KGID106537,Ravi Jadhav,1985-06-17,1,3,0,2004-11-15
6539,16,328,12,3,KGID106538,Mahesh Kumar,1991-02-10,1,3,0,2002-07-10
6540,16,328,12,3,KGID106539,Manoj Achar,1992-08-16,1,8,0,2011-08-16
6541,16,328,12,3,KGID106540,Anitha Iyer,1990-03-31,2,1,0,2012-06-23
6542,16,328,12,3,KGID106541,Harish Devaraj,1993-12-10,1,4,0,2000-11-29
6543,16,328,12,3,KGID106542,Nagaraj Kulkarni,1986-03-19,1,1,0,2005-10-19
6544,16,328,12,3,KGID106543,Prakash Gowda,1986-10-15,1,3,0,2007-05-30
6545,16,328,12,3,KGID106544,Santosh Hiremath,1984-07-23,1,3,0,2020-08-27
6546,16,328,12,3,KGID106545,Naveen Jadhav,1994-10-28,1,7,0,2023-08-29
6547,16,329,8,2,KGID106546,Rajesh Hiremath,1980-11-10,1,1,0,1996-03-26
6548,16,329,9,1,KGID106547,Umesh Iyer,1994-04-12,1,4,0,2017-12-13
6549,16,329,10,3,KGID106548,Manoj Jadhav,1987-05-05,1,4,0,2016-12-27
6550,16,329,10,3,KGID106549,Ravi Kumar,1993-03-27,1,7,0,2007-08-11
6551,16,329,11,3,KGID106550,Kiran Patil,1987-06-19,1,2,0,2005-10-26
6552,16,329,11,3,KGID106551,Krishna Kumar,1992-01-03,1,8,0,1996-05-03
6553,16,329,11,3,KGID106552,Nagaraj Nayak,1990-05-06,1,1,0,2014-08-01
6554,16,329,11,3,KGID106553,Santosh Hiremath,1983-11-13,1,8,0,1995-08-04
6555,16,329,11,3,KGID106554,Santosh Kumar,1986-09-26,1,6,0,2006-08-03
6556,16,329,11,3,KGID106555,Srinivas Iyer,1990-06-12,1,8,0,2008-06-02
6557,16,329,12,3,KGID106556,Santosh Rao,1986-07-01,1,8,0,2018-06-08
6558,16,329,12,3,KGID106557,Girish Kamath,1996-09-13,1,2,0,2008-12-15
6559,16,329,12,3,KGID106558,Pradeep Iyer,2003-07-23,1,2,0,2010-06-12
6560,16,329,12,3,KGID106559,Raghavendra Shetty,1996-12-06,1,1,0,2002-09-10
6561,16,329,12,3,KGID106560,Basavaraj Bhandari,1992-04-18,1,8,0,2003-09-11
6562,16,329,12,3,KGID106561,Suresh Bhat,1982-04-06,1,2,0,2021-05-27
6563,16,329,12,3,KGID106562,Naveen Hegde,1990-01-06,1,7,0,2018-08-19
6564,16,329,12,3,KGID106563,Ramesh Hegde,1990-09-03,1,1,0,2000-09-19
6565,16,329,12,3,KGID106564,Raghavendra Patil,2002-04-12,1,4,0,2015-09-28
6566,16,329,12,3,KGID106565,Rajesh Achar,1983-05-10,1,3,0,2001-11-07
6567,16,329,12,3,KGID106566,Ramesh Poojary,2002-11-12,1,3,0,2000-08-14
6568,16,330,8,2,KGID106567,Krishna Hegde,1989-05-18,1,6,0,2006-05-05
6569,16,330,9,1,KGID106568,Umesh Devaraj,1991-07-28,1,8,0,2012-06-05
6570,16,330,9,1,KGID106569,Pradeep Poojary,1993-12-07,1,6,0,2003-11-18
6571,16,330,10,3,KGID106570,Harish Gowda,1988-06-17,1,1,0,2016-05-06
6572,16,330,10,3,KGID106571,Santosh Jadhav,1980-04-19,1,4,0,2004-08-22
6573,16,330,11,3,KGID106572,Yogesh Hiremath,1992-04-03,1,2,0,2002-07-04
6574,16,330,11,3,KGID106573,Suresh Nayak,1989-01-04,1,2,0,2007-04-10
6575,16,330,11,3,KGID106574,Raghavendra Devaraj,1982-12-23,1,7,0,1999-11-03
6576,16,330,11,3,KGID106575,Mahesh Patil,1996-03-29,1,8,0,2007-10-11
6577,16,330,11,3,KGID106576,Ramesh Shetty,1979-07-03,1,7,0,2022-03-29
6578,16,330,11,3,KGID106577,Geetha Hiremath,1999-08-26,2,2,0,2005-09-29
6579,16,330,11,3,KGID106578,Vijay Gowda,1997-10-22,1,5,0,2005-09-25
6580,16,330,11,3,KGID106579,Rajesh Hegde,1981-09-16,1,5,0,2023-04-09
6581,16,330,12,3,KGID106580,Yogesh Achar,1984-11-30,1,5,0,2011-08-12
6582,16,330,12,3,KGID106581,Kiran Achar,1981-05-12,1,2,0,2017-03-22
6583,16,330,12,3,KGID106582,Krishna Rao,1997-05-09,1,8,0,2003-11-01
6584,16,330,12,3,KGID106583,Manjunath Bhat,1980-04-01,1,6,0,2020-03-23
6585,16,330,12,3,KGID106584,Kiran Hiremath,1983-03-21,1,4,0,2018-07-01
6586,16,330,12,3,KGID106585,Yogesh Patil,1999-11-23,1,7,0,2017-06-14
6587,16,330,12,3,KGID106586,Manjunath Desai,1997-09-04,1,8,0,2007-07-31
6588,16,330,12,3,KGID106587,Rekha Gowda,2000-04-20,2,8,0,2008-07-31
6589,16,330,12,3,KGID106588,Vijay Patil,1982-01-25,1,1,0,2015-04-08
6590,16,330,12,3,KGID106589,Mahesh Desai,2004-08-31,1,2,0,2005-11-22
6591,16,330,12,3,KGID106590,Srinivas Hegde,1988-02-02,1,6,0,2016-05-21
6592,16,330,12,3,KGID106591,Shobha Rao,1986-09-18,2,8,0,2022-03-24
6593,16,331,8,2,KGID106592,Santosh Bhandari,1989-06-06,1,6,0,2005-07-12
6594,16,331,9,2,KGID106593,Santosh Rao,1979-04-23,1,1,0,2000-10-23
6595,16,331,9,1,KGID106594,Umesh Patil,1990-04-23,1,6,0,2010-11-16
6596,16,331,10,3,KGID106595,Sandeep Poojary,1979-10-23,1,8,0,2016-12-08
6597,16,331,10,3,KGID106596,Chandrashekar Desai,1998-01-25,1,1,0,2005-08-16
6598,16,331,11,3,KGID106597,Anand Gowda,1993-01-13,1,5,0,2021-10-17
6599,16,331,11,3,KGID106598,Girish Achar,1998-10-18,1,3,0,2022-03-21
6600,16,331,11,3,KGID106599,Chandrashekar Rao,1987-08-06,1,4,0,2007-07-22
6601,16,331,11,3,KGID106600,Kiran Patil,1984-02-14,1,8,0,2006-06-03
6602,16,331,12,3,KGID106601,Ravi Achar,2000-05-20,1,4,0,2009-06-11
6603,16,331,12,3,KGID106602,Kiran Hegde,1984-01-25,1,7,0,2013-12-02
6604,16,331,12,3,KGID106603,Pradeep Desai,1986-12-16,1,5,0,2010-07-05
6605,16,331,12,3,KGID106604,Harish Hegde,1991-03-12,1,7,0,2006-08-31
6606,16,331,12,3,KGID106605,Yogesh Bhat,1982-09-09,1,7,0,2002-09-03
6607,16,331,12,3,KGID106606,Shivakumar Desai,1988-08-23,1,8,0,2012-09-13
6608,16,331,12,3,KGID106607,Shobha Kamath,1989-04-16,2,5,0,2012-03-22
6609,16,331,12,3,KGID106608,Anand Hiremath,1988-09-12,1,4,0,2010-11-29
6610,16,331,12,3,KGID106609,Girish Kamath,1995-04-06,1,7,0,2005-10-13
6611,16,331,12,3,KGID106610,Ravi Rao,2000-08-22,1,6,0,2015-07-22
6612,16,331,12,3,KGID106611,Basavaraj Kumar,1992-04-29,1,8,0,2003-12-07
6613,16,331,12,3,KGID106612,Anand Jadhav,1999-02-25,1,2,0,2013-03-10
6614,16,331,12,3,KGID106613,Santosh Kulkarni,1980-11-17,1,7,0,2001-01-06
6615,16,331,12,3,KGID106614,Santosh Hiremath,1999-03-12,1,1,0,2015-01-03
6616,16,332,9,5,KGID106615,Mahesh Kamath,1989-11-24,1,1,0,2003-10-19
6617,16,332,9,1,KGID106616,Ravi Hiremath,1987-07-31,1,7,0,2013-11-04
6618,16,332,10,3,KGID106617,Lokesh Gowda,1997-02-27,1,8,0,1997-05-17
6619,16,332,10,3,KGID106618,Dinesh Patil,1977-04-30,1,4,0,2017-09-20
6620,16,332,11,3,KGID106619,Rajesh Bhat,1992-12-23,1,5,0,2018-05-07
6621,16,332,11,3,KGID106620,Nagaraj Kulkarni,2000-12-04,1,6,0,1995-06-17
6622,16,332,11,3,KGID106621,Girish Reddy,1986-08-09,1,2,0,2007-06-27
6623,16,332,11,3,KGID106622,Rajesh Iyer,1980-02-05,1,7,0,2009-01-04
6624,16,332,11,3,KGID106623,Vijay Devaraj,1991-08-01,1,2,0,2008-09-20
6625,16,332,11,3,KGID106624,Manoj Achar,1990-01-06,1,7,0,1999-12-25
6626,16,332,11,3,KGID106625,Dinesh Iyer,1988-01-30,1,4,0,1996-12-05
6627,16,332,12,3,KGID106626,Rajesh Rao,1990-06-30,1,5,0,2011-12-26
6628,16,332,12,3,KGID106627,Kiran Bhandari,1993-06-30,1,2,0,2004-05-14
6629,16,332,12,3,KGID106628,Umesh Kamath,1995-09-21,1,8,0,2016-06-19
6630,16,332,12,3,KGID106629,Rajesh Gowda,1994-07-07,1,7,0,2015-06-17
6631,16,332,12,3,KGID106630,Roopa Shetty,1996-10-07,2,4,0,2010-12-26
6632,16,332,12,3,KGID106631,Rekha Bhandari,1987-10-22,2,7,0,2003-08-02
6633,16,332,12,3,KGID106632,Shwetha Kulkarni,1992-12-14,2,6,0,2006-11-08
6634,16,332,12,3,KGID106633,Harish Gowda,2003-08-12,1,4,0,2020-08-07
6635,16,332,12,3,KGID106634,Vinay Iyer,1997-08-04,1,2,0,2007-05-24
6636,16,332,12,3,KGID106635,Krishna Hegde,1981-06-26,1,8,0,2020-03-20
6637,16,332,12,3,KGID106636,Krishna Gowda,1999-10-19,1,5,0,2003-09-23
6638,16,332,12,3,KGID106637,Rajesh Shetty,2002-01-20,1,5,0,2018-11-21
6639,16,332,12,3,KGID106638,Srinivas Kamath,1982-07-30,1,1,0,2013-05-24
6640,16,332,12,3,KGID106639,Chandrashekar Jadhav,1989-10-07,1,8,0,2013-06-13
6641,16,333,8,6,KGID106640,Mahesh Bhat,1996-06-26,1,8,0,2003-09-22
6642,16,333,9,1,KGID106641,Harish Bhat,1993-05-27,1,2,0,2001-12-01
6643,16,333,9,1,KGID106642,Chandrashekar Desai,1998-08-15,1,8,0,2020-09-04
6644,16,333,10,3,KGID106643,Rajesh Bhandari,1988-05-05,1,4,0,2004-07-06
6645,16,333,10,3,KGID106644,Yogesh Shetty,1977-11-06,1,8,0,2015-06-22
6646,16,333,11,3,KGID106645,Pradeep Kulkarni,1988-05-13,1,2,0,2013-07-20
6647,16,333,11,3,KGID106646,Vinay Gowda,2001-03-03,1,3,0,2014-07-17
6648,16,333,11,3,KGID106647,Girish Jadhav,1982-01-24,1,3,0,2015-08-05
6649,16,333,11,3,KGID106648,Vani Kumar,1983-05-28,2,4,0,2011-03-19
6650,16,333,11,3,KGID106649,Vijay Achar,1989-05-05,1,7,0,2015-03-31
6651,16,333,12,3,KGID106650,Mahesh Hegde,2004-04-15,1,2,0,2008-04-15
6652,16,333,12,3,KGID106651,Deepa Bhandari,1995-11-07,2,1,0,2006-09-06
6653,16,333,12,3,KGID106652,Dinesh Devaraj,1985-08-17,1,5,0,2004-12-10
6654,16,333,12,3,KGID106653,Ramesh Reddy,1996-10-04,1,6,0,2009-12-09
6655,16,333,12,3,KGID106654,Mahesh Patil,1994-10-23,1,1,0,2008-03-24
6656,16,333,12,3,KGID106655,Anand Desai,1996-05-17,1,5,0,2003-10-16
6657,16,333,12,3,KGID106656,Srinivas Kumar,1990-07-31,1,5,0,2021-08-30
6658,16,333,12,3,KGID106657,Naveen Jadhav,2004-09-05,1,1,0,2009-04-01
6659,16,333,12,3,KGID106658,Dinesh Gowda,1991-04-17,1,6,0,2004-11-09
6660,16,333,12,3,KGID106659,Nagaraj Gowda,1989-05-19,1,2,0,2023-05-07
6661,16,333,12,3,KGID106660,Sandeep Kamath,1984-02-01,1,3,0,2004-09-18
6662,16,333,12,3,KGID106661,Kiran Devaraj,1992-05-22,1,7,0,2004-05-07
6663,16,333,12,3,KGID106662,Vijay Poojary,2002-05-06,1,3,0,2008-12-02
6664,16,333,12,3,KGID106663,Mahesh Patil,1981-05-31,1,7,0,2000-04-12
6665,16,333,12,3,KGID106664,Rajesh Jadhav,1997-03-26,1,2,0,2011-09-21
6666,16,334,8,4,KGID106665,Dinesh Kamath,1993-06-13,1,7,0,2019-08-01
6667,16,334,9,1,KGID106666,Nagaraj Nayak,1980-09-04,1,8,0,2011-06-16
6668,16,334,9,1,KGID106667,Vinay Hegde,1989-09-16,1,5,0,2011-08-06
6669,16,334,10,3,KGID106668,Basavaraj Kumar,1980-07-23,1,8,0,2014-11-13
6670,16,334,10,3,KGID106669,Umesh Patil,1999-04-06,1,3,0,2003-12-22
6671,16,334,11,3,KGID106670,Lokesh Hiremath,1982-09-06,1,3,0,1995-09-01
6672,16,334,11,3,KGID106671,Sandeep Gowda,2001-01-26,1,6,0,2005-10-15
6673,16,334,11,3,KGID106672,Harish Bhat,1989-07-29,1,7,0,2023-08-08
6674,16,334,11,3,KGID106673,Suresh Patil,1982-06-11,1,3,0,2004-12-17
6675,16,334,12,3,KGID106674,Rajesh Devaraj,1998-11-23,1,1,0,2013-10-28
6676,16,334,12,3,KGID106675,Shivakumar Hiremath,2001-07-30,1,5,0,2003-05-19
6677,16,334,12,3,KGID106676,Mahesh Patil,2000-05-15,1,3,0,2010-04-16
6678,16,334,12,3,KGID106677,Rajesh Hegde,1981-03-25,1,4,0,2000-09-28
6679,16,334,12,3,KGID106678,Krishna Reddy,1994-05-30,1,1,0,2004-07-31
6680,16,334,12,3,KGID106679,Chandrashekar Poojary,1996-08-29,1,2,0,2013-05-20
6681,16,334,12,3,KGID106680,Sandeep Bhat,1982-02-03,1,1,0,2018-03-15
6682,16,334,12,3,KGID106681,Manjunath Jadhav,1995-12-06,1,5,0,2023-09-15
6683,16,334,12,3,KGID106682,Jayashree Bhat,1984-05-06,2,3,0,2016-10-03
6684,16,334,12,3,KGID106683,Raghavendra Achar,1984-06-05,1,2,0,2012-07-03
6685,16,334,12,3,KGID106684,Vinay Achar,1983-12-11,1,8,0,2016-04-01
6686,16,334,12,3,KGID106685,Geetha Kamath,1991-08-29,2,3,0,2014-12-09
6687,16,334,12,3,KGID106686,Dinesh Shetty,1988-03-07,1,6,0,2020-08-02
6688,16,334,12,3,KGID106687,Shivakumar Achar,1994-02-15,1,3,0,2015-10-04
6689,17,340,9,2,KGID106688,Manjunath Hegde,1978-01-11,1,5,0,2008-04-19
6690,17,340,9,2,KGID106689,Pradeep Naik,1987-12-04,1,8,0,2016-08-25
6691,17,340,9,1,KGID106690,Ravi Bhat,1980-11-27,1,3,0,2007-07-28
6692,17,340,9,1,KGID106691,Pradeep Nayak,1998-07-14,1,7,0,2002-07-30
6693,17,340,10,3,KGID106692,Srinivas Gowda,1998-11-01,1,7,0,2022-06-11
6694,17,340,10,3,KGID106693,Girish Kulkarni,1981-07-17,1,3,0,1999-05-21
6695,17,340,11,3,KGID106694,Shivakumar Jadhav,1977-01-12,1,5,0,2016-11-04
6696,17,340,11,3,KGID106695,Vinay Reddy,1994-03-09,1,1,0,1998-09-02
6697,17,340,11,3,KGID106696,Gopal Rao,1993-01-29,1,4,0,2023-12-02
6698,17,340,11,3,KGID106697,Yogesh Hegde,1990-12-16,1,1,0,2008-03-25
6699,17,340,11,3,KGID106698,Ravi Naik,1991-01-24,1,4,0,2017-03-12
6700,17,340,12,3,KGID106699,Manoj Kamath,1984-02-22,1,3,0,2017-09-30
6701,17,340,12,3,KGID106700,Pradeep Bhat,2000-12-25,1,6,0,2013-07-02
6702,17,340,12,3,KGID106701,Raghavendra Kamath,1981-06-30,1,8,0,2019-04-20
6703,17,340,12,3,KGID106702,Sandeep Hegde,1993-05-27,1,4,0,2006-09-16
6704,17,340,12,3,KGID106703,Lakshmi Bhandari,1980-08-16,2,6,0,2017-11-28
6705,17,340,12,3,KGID106704,Pradeep Kulkarni,1987-04-27,1,8,0,2007-07-10
6706,17,340,12,3,KGID106705,Shivakumar Desai,1999-04-11,1,3,0,2023-03-19
6707,17,340,12,3,KGID106706,Vijay Shetty,1988-09-07,1,1,0,2004-05-23
6708,17,340,12,3,KGID106707,Mahesh Bhat,2002-03-25,1,5,0,2004-03-25
6709,17,340,12,3,KGID106708,Sandeep Kulkarni,1984-01-22,1,5,0,2000-12-29
6710,17,340,12,3,KGID106709,Savitri Kulkarni,1991-10-21,2,1,0,2002-07-28
6711,17,340,12,3,KGID106710,Rajesh Hiremath,1999-05-23,1,8,0,2020-04-04
6712,17,340,12,3,KGID106711,Anand Naik,1990-07-25,1,3,0,2022-03-12
6713,17,340,12,3,KGID106712,Vinay Poojary,1994-02-03,1,1,0,2019-12-11
6714,17,340,12,3,KGID106713,Harish Poojary,1995-09-24,1,5,0,2005-12-27
6715,17,341,9,2,KGID106714,Suresh Reddy,1982-05-03,1,5,0,2017-10-10
6716,17,341,9,2,KGID106715,Santosh Kumar,1990-01-03,1,8,0,2002-05-08
6717,17,341,9,1,KGID106716,Prakash Patil,1982-02-11,1,3,0,2005-01-06
6718,17,341,10,3,KGID106717,Srinivas Patil,1994-06-19,1,7,0,2008-10-05
6719,17,341,10,3,KGID106718,Manjunath Poojary,1980-09-04,1,7,0,2019-05-27
6720,17,341,11,3,KGID106719,Yogesh Bhandari,1993-05-06,1,4,0,2021-12-19
6721,17,341,11,3,KGID106720,Basavaraj Gowda,1987-07-20,1,4,0,2010-07-02
6722,17,341,11,3,KGID106721,Geetha Poojary,1980-10-05,2,2,0,2023-12-31
6723,17,341,11,3,KGID106722,Shivakumar Rao,1985-09-19,1,1,0,2018-11-18
6724,17,341,11,3,KGID106723,Krishna Poojary,1986-08-12,1,5,0,2021-06-20
6725,17,341,11,3,KGID106724,Manjula Reddy,2000-03-31,2,4,0,2011-12-24
6726,17,341,12,3,KGID106725,Manjula Poojary,1989-10-30,2,5,0,2017-10-29
6727,17,341,12,3,KGID106726,Suresh Poojary,1989-11-11,1,1,0,2022-06-22
6728,17,341,12,3,KGID106727,Vijay Jadhav,1984-09-11,1,3,0,2008-05-18
6729,17,341,12,3,KGID106728,Sunita Kulkarni,2001-04-03,2,3,0,2020-12-13
6730,17,341,12,3,KGID106729,Yogesh Kamath,2004-04-23,1,1,0,2002-08-29
6731,17,341,12,3,KGID106730,Manoj Bhat,1984-11-23,1,7,0,2009-12-05
6732,17,341,12,3,KGID106731,Anand Bhat,1984-01-29,1,8,0,2010-07-20
6733,17,341,12,3,KGID106732,Rajesh Hegde,1990-03-12,1,7,0,2023-09-09
6734,17,342,9,2,KGID106733,Pallavi Kamath,1977-03-17,2,2,0,1999-08-18
6735,17,342,9,1,KGID106734,Sandeep Shetty,1999-03-15,1,8,0,2004-03-14
6736,17,342,10,3,KGID106735,Girish Naik,1983-06-20,1,1,0,2013-10-13
6737,17,342,10,3,KGID106736,Lakshmi Nayak,1994-10-01,2,3,0,2015-09-18
6738,17,342,10,3,KGID106737,Basavaraj Poojary,1986-12-25,1,8,0,2023-12-21
6739,17,342,11,3,KGID106738,Rajesh Kamath,1993-05-25,1,7,0,2012-09-23
6740,17,342,11,3,KGID106739,Pushpa Hiremath,1976-01-14,2,3,0,2021-05-30
6741,17,342,11,3,KGID106740,Sandeep Shetty,1998-05-11,1,1,0,1996-10-28
6742,17,342,11,3,KGID106741,Manjunath Desai,1976-07-18,1,3,0,2007-10-15
6743,17,342,11,3,KGID106742,Anand Naik,1994-01-23,1,5,0,2016-12-20
6744,17,342,11,3,KGID106743,Anand Hiremath,1975-02-21,1,7,0,2004-01-01
6745,17,342,12,3,KGID106744,Shwetha Gowda,2002-11-13,2,5,0,2018-06-29
6746,17,342,12,3,KGID106745,Nagaveni Desai,1997-12-08,2,3,0,2011-07-26
6747,17,342,12,3,KGID106746,Vijay Kumar,2000-05-24,1,1,0,2020-06-09
6748,17,342,12,3,KGID106747,Krishna Achar,2001-02-03,1,4,0,2009-06-07
6749,17,342,12,3,KGID106748,Lokesh Achar,2000-11-24,1,8,0,2013-10-19
6750,17,342,12,3,KGID106749,Ravi Kulkarni,1984-05-24,1,1,0,2020-11-26
6751,17,342,12,3,KGID106750,Vinay Achar,1987-06-14,1,5,0,2007-05-30
6752,17,342,12,3,KGID106751,Mahesh Jadhav,1989-09-11,1,6,0,2012-07-29
6753,17,343,9,2,KGID106752,Deepa Kulkarni,1988-10-06,2,8,0,2013-10-08
6754,17,343,9,2,KGID106753,Dinesh Bhandari,1975-05-12,1,6,0,1998-09-17
6755,17,343,9,1,KGID106754,Dinesh Hegde,1987-12-24,1,8,0,2016-10-13
6756,17,343,9,1,KGID106755,Krishna Kamath,1999-11-17,1,6,0,2015-12-27
6757,17,343,10,3,KGID106756,Nagaraj Kumar,1999-01-25,1,7,0,2009-11-27
6758,17,343,10,3,KGID106757,Suresh Devaraj,1980-09-20,1,8,0,2019-09-11
6759,17,343,11,3,KGID106758,Manjunath Patil,1997-07-19,1,6,0,2001-06-07
6760,17,343,11,3,KGID106759,Radha Hegde,1981-03-06,2,5,0,2001-07-15
6761,17,343,11,3,KGID106760,Lakshmi Achar,1997-01-23,2,3,0,1997-03-18
6762,17,343,11,3,KGID106761,Manoj Achar,1977-04-27,1,7,0,2021-07-22
6763,17,343,11,3,KGID106762,Anand Naik,1975-10-07,1,6,0,2023-03-14
6764,17,343,11,3,KGID106763,Lokesh Shetty,1981-04-19,1,5,0,2017-08-22
6765,17,343,12,3,KGID106764,Mahesh Hiremath,1998-06-13,1,1,0,2016-07-23
6766,17,343,12,3,KGID106765,Raghavendra Desai,1988-04-29,1,3,0,2009-08-31
6767,17,343,12,3,KGID106766,Ramesh Poojary,1982-08-31,1,3,0,2020-05-30
6768,17,343,12,3,KGID106767,Santosh Gowda,1987-05-04,1,7,0,2000-08-12
6769,17,343,12,3,KGID106768,Basavaraj Poojary,1995-11-03,1,4,0,2004-09-26
6770,17,343,12,3,KGID106769,Gopal Iyer,1988-05-07,1,2,0,2023-10-06
6771,17,343,12,3,KGID106770,Anand Devaraj,1999-03-27,1,6,0,2001-12-18
6772,17,343,12,3,KGID106771,Yogesh Shetty,2000-06-27,1,4,0,2019-05-24
6773,17,343,12,3,KGID106772,Basavaraj Jadhav,1999-07-19,1,8,0,2007-11-18
6774,17,343,12,3,KGID106773,Vinay Kumar,1992-09-16,1,8,0,2016-01-01
6775,17,343,12,3,KGID106774,Mahesh Iyer,1981-09-04,1,3,0,2015-05-10
6776,17,343,12,3,KGID106775,Vijay Iyer,2000-08-04,1,2,0,2011-06-14
6777,17,343,12,3,KGID106776,Manjunath Kulkarni,1999-12-04,1,2,0,2008-06-30
6778,17,343,12,3,KGID106777,Raghavendra Iyer,1982-02-09,1,5,0,2019-03-26
6779,17,343,12,3,KGID106778,Ravi Gowda,2004-01-07,1,6,0,2003-07-24
6780,17,343,12,3,KGID106779,Kiran Hiremath,1990-08-29,1,1,0,2002-07-21
6781,17,343,12,3,KGID106780,Vijay Devaraj,1991-08-03,1,2,0,2006-05-16
6782,17,344,8,2,KGID106781,Suresh Desai,1994-10-09,1,4,0,2009-05-27
6783,17,344,9,1,KGID106782,Harish Reddy,1980-08-18,1,5,0,2006-10-08
6784,17,344,10,3,KGID106783,Chandrashekar Gowda,1991-04-07,1,4,0,2006-11-07
6785,17,344,10,3,KGID106784,Mahesh Bhat,1993-08-03,1,5,0,2020-04-28
6786,17,344,11,3,KGID106785,Harish Bhandari,1976-08-31,1,2,0,2020-11-11
6787,17,344,11,3,KGID106786,Umesh Hegde,1998-08-11,1,2,0,2002-05-16
6788,17,344,11,3,KGID106787,Rajesh Iyer,1975-03-24,1,5,0,2007-09-08
6789,17,344,11,3,KGID106788,Basavaraj Kulkarni,1980-01-08,1,8,0,2002-11-18
6790,17,344,11,3,KGID106789,Lokesh Iyer,1987-05-05,1,7,0,2001-11-15
6791,17,344,11,3,KGID106790,Sandeep Bhandari,1991-10-02,1,2,0,1998-01-06
6792,17,344,11,3,KGID106791,Lokesh Nayak,1992-08-23,1,1,0,2008-03-20
6793,17,344,11,3,KGID106792,Rajesh Jadhav,2001-02-04,1,3,0,2017-12-20
6794,17,344,12,3,KGID106793,Sandeep Kumar,1984-12-19,1,7,0,2011-08-25
6795,17,344,12,3,KGID106794,Kiran Bhandari,1981-08-13,1,4,0,2022-10-15
6796,17,344,12,3,KGID106795,Harish Iyer,1996-07-27,1,8,0,2019-06-05
6797,17,344,12,3,KGID106796,Anand Poojary,1989-01-02,1,6,0,2018-09-04
6798,17,344,12,3,KGID106797,Lakshmi Bhat,1991-12-18,2,1,0,2023-03-25
6799,17,344,12,3,KGID106798,Ravi Gowda,2001-04-12,1,4,1,2006-04-20
6800,17,344,12,3,KGID106799,Basavaraj Jadhav,1994-10-01,1,7,0,2009-04-05
6801,17,344,12,3,KGID106800,Shobha Naik,1981-05-11,2,4,0,2003-10-17
6802,17,344,12,3,KGID106801,Krishna Achar,2002-12-06,1,3,0,2006-12-05
6803,17,344,12,3,KGID106802,Chandrashekar Poojary,1998-01-10,1,3,0,2005-05-12
6804,17,344,12,3,KGID106803,Gopal Jadhav,1996-12-03,1,1,0,2012-12-01
6805,17,344,12,3,KGID106804,Manoj Reddy,1980-01-30,1,3,0,2019-05-16
6806,17,344,12,3,KGID106805,Dinesh Jadhav,1982-03-13,1,7,0,2014-10-17
6807,17,344,12,3,KGID106806,Naveen Poojary,1987-09-11,1,4,0,2014-03-12
6808,17,344,12,3,KGID106807,Harish Nayak,1980-02-20,1,6,0,2006-05-02
6809,17,345,8,2,KGID106808,Santosh Bhat,1996-03-01,1,6,0,2019-09-08
6810,17,345,9,2,KGID106809,Harish Hegde,1983-10-27,1,5,0,1995-04-21
6811,17,345,9,1,KGID106810,Jayashree Patil,1993-02-11,2,1,0,2007-11-18
6812,17,345,9,1,KGID106811,Ravi Reddy,1982-05-07,1,7,0,2012-09-20
6813,17,345,10,3,KGID106812,Rajesh Kamath,1977-03-19,1,5,0,2004-12-08
6814,17,345,10,3,KGID106813,Harish Naik,1986-03-27,1,3,0,2013-10-16
6815,17,345,10,3,KGID106814,Vinay Iyer,1984-03-02,1,5,0,2002-11-19
6816,17,345,11,3,KGID106815,Yogesh Rao,1999-12-02,1,5,0,2006-11-06
6817,17,345,11,3,KGID106816,Vinay Bhandari,1985-08-09,1,5,0,2006-05-04
6818,17,345,11,3,KGID106817,Mahesh Rao,2000-03-17,1,7,0,1996-10-11
6819,17,345,11,3,KGID106818,Anitha Gowda,1984-12-30,2,1,0,1995-05-02
6820,17,345,11,3,KGID106819,Rajesh Gowda,1980-12-31,1,2,0,2012-05-16
6821,17,345,11,3,KGID106820,Pradeep Iyer,1986-08-17,1,8,0,1996-09-23
6822,17,345,11,3,KGID106821,Shivakumar Bhat,1997-02-05,1,6,0,2004-11-02
6823,17,345,11,3,KGID106822,Vinay Achar,1988-04-28,1,1,1,2023-03-28
6824,17,345,12,3,KGID106823,Prakash Reddy,1994-01-18,1,4,0,2003-03-26
6825,17,345,12,3,KGID106824,Raghavendra Kamath,2000-08-20,1,5,0,2001-10-04
6826,17,345,12,3,KGID106825,Lokesh Bhat,1983-12-23,1,2,0,2023-10-25
6827,17,345,12,3,KGID106826,Krishna Reddy,2003-06-19,1,5,0,2003-05-23
6828,17,345,12,3,KGID106827,Rajesh Desai,1980-06-08,1,8,0,2022-07-02
6829,17,345,12,3,KGID106828,Raghavendra Kulkarni,1995-04-11,1,7,0,2008-05-02
6830,17,345,12,3,KGID106829,Shivakumar Kulkarni,2003-01-20,1,3,0,2006-09-20
6831,17,345,12,3,KGID106830,Umesh Naik,1985-12-26,1,1,0,2004-11-19
6832,17,345,12,3,KGID106831,Raghavendra Patil,1991-09-04,1,1,0,2015-05-14
6833,17,345,12,3,KGID106832,Naveen Shetty,1980-11-04,1,1,0,2022-10-16
6834,17,345,12,3,KGID106833,Santosh Shetty,1986-05-11,1,7,0,2012-05-16
6835,17,346,8,2,KGID106834,Nagaveni Bhat,1981-05-11,2,6,0,2011-07-13
