ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
12519,11695,Rajesh Hiremath,30,1,2,6,1
12520,11696,Sowmya Reddy,41,7,1,2,2
12521,11697,Joseph Desai,50,4,7,5,1
12522,11698,Radha Hiremath,24,6,1,7,2
12523,11699,Fathima Patil,27,6,1,3,2
12524,11700,Anand Naidu,49,2,1,2,1
12525,11701,Sowmya Reddy,26,8,1,2,2
12526,11702,Sowmya Hegde,54,4,1,2,2
12527,11703,Savitri Rao,62,8,1,6,2
12528,11704,Nandini Bhandari,51,6,1,1,2
12529,11705,Mary Achar,47,8,2,1,2
12530,11706,Sowmya Sheikh,67,2,2,2,2
12531,11707,Vijay Kamath,67,1,1,6,1
12532,11708,Dinesh Achar,25,5,1,6,1
12533,11709,Salman Hiremath,95,6,7,2,1
12534,11710,Lokesh D'Souza,48,2,1,4,1
12535,11711,Anand Kumar,25,1,1,1,1
12536,11712,Nirmala Urs,45,4,1,3,2
12537,11712,Sowmya Jadhav,23,3,1,3,2
12538,11713,Lakshmi Devaraj,22,7,1,2,2
12539,11714,Muniraju Hiremath,27,1,1,7,1
12540,11715,Umesh Iyer,44,6,1,1,1
12541,11715,Imran Poojary,58,1,1,3,1
12542,11716,Sandeep Iyer,52,9,1,1,1
12543,11717,Zainab Bhat,60,5,1,7,2
12544,11718,Krishna Achar,45,7,1,2,1
12545,11719,Vani Gowda,23,2,2,1,2
12546,11720,Zainab Bhandari,29,7,1,2,2
12547,11721,Kiran Nayak,24,4,1,6,1
12548,11721,Manjula Patil,30,3,2,1,2
12549,11722,Girish Hiremath,36,4,1,2,1
12550,11723,Geetha Shetty,12,2,7,3,2
12551,11724,Deepa Achar,34,6,1,1,2
12552,11725,Anand Naidu,35,8,2,5,1
12553,11726,Ganesh Hiremath,17,8,1,1,1
12554,11727,Nagaveni Desai,9,9,7,1,2
12555,11728,Anand Hiremath,34,1,1,2,1
12556,11729,Rekha Nayak,28,1,1,1,2
12557,11730,Nagaraj Setty,29,2,2,3,1
12558,11731,Santosh Bhandari,23,1,1,2,1
12559,11732,Umesh Poojary,48,1,1,2,1
12560,11733,Manoj Fernandes,40,2,1,1,1
12561,11734,Bhagya Reddy,43,8,1,3,2
12562,11735,Deepa Kumar,19,2,1,2,2
12563,11736,Kavya Iyer,22,6,1,5,2
12564,11737,Rajesh Devaraj,79,5,2,1,1
12565,11737,Umesh Patil,51,1,1,2,1
12566,11738,John Gowda,31,3,2,2,1
12567,11739,Harish Iyer,48,8,1,7,1
12568,11740,Zainab Rao,56,1,1,1,2
12569,11740,Girish Sheikh,48,5,1,4,1
12570,11741,John Sheikh,61,1,1,2,1
12571,11742,Sheela Reddy,30,3,1,1,2
12572,11743,Savitri Rao,47,1,1,4,2
12573,11744,Deepa Poojary,52,2,1,2,2
12574,11745,Ramesh Iyer,27,2,3,3,1
12575,11746,Pallavi Reddy,45,5,1,2,2
12576,11747,Lakshmi Kulkarni,13,3,1,2,2
12577,11748,Yusuf Sheikh,56,5,1,3,1
12578,11749,Kavya Jadhav,11,2,1,3,2
12579,11750,Savitri Shetty,25,1,1,2,2
12580,11751,Shwetha D'Souza,95,7,1,2,2
12581,11752,Santosh Fernandes,35,1,1,5,1
12582,11753,Zainab Poojary,17,1,1,2,2
12583,11754,John Pinto,16,3,1,2,1
12584,11755,Suresh Khan,95,10,1,6,1
12585,11756,Fathima Gowda,35,8,1,2,2
12586,11757,Umesh Achar,71,7,1,1,1
12587,11758,Lakshmi Achar,22,6,2,1,2
12588,11759,Kamala Kumar,30,2,1,6,2
12589,11760,Lakshmi Bhat,22,7,1,4,2
12590,11761,Manoj Setty,40,2,1,4,1
12591,11762,Puttaswamy Prabhu,41,10,1,2,1
12592,11763,Puttaswamy Bhat,40,2,1,1,1
12593,11764,Manjunath Urs,43,2,1,3,1
12594,11765,Kamala Gowda,35,7,2,1,2
12595,11766,Sunita Naik,50,2,1,3,2
12596,11767,Manjula Khan,51,8,1,2,2
12597,11768,Prakash Desai,26,2,1,5,1
12598,11769,Jayashree Bhandari,56,1,2,1,2
12599,11770,Lakshmi Pinto,63,2,1,1,2
12600,11771,Vani Devaraj,31,8,1,2,2
12601,11772,Chandrashekar D'Souza,58,5,3,1,1
12602,11773,Jayashree Setty,74,4,1,7,2
12603,11774,Naveen Kulkarni,23,4,1,1,1
12604,11774,Xavier Kulkarni,23,2,2,3,1
12605,11775,Channabasappa Kulkarni,24,2,1,5,1
12606,11776,Prakash Naik,39,5,1,2,1
12607,11777,Harish Gowda,21,4,1,3,1
12608,11778,Lakshmi Devaraj,24,1,3,1,2
12609,11779,Fathima Naik,58,2,7,2,2
12610,11780,Halappa Desai,8,1,1,2,1
12611,11781,Kiran Kulkarni,74,2,1,3,1
12612,11782,Nirmala Poojary,35,7,1,1,2
12613,11783,Manoj Naik,46,10,1,3,1
12614,11784,Naveen Jadhav,42,5,1,5,1
12615,11785,Deepa Desai,14,4,2,2,2
12616,11786,Rajesh Kulkarni,59,8,7,7,1
12617,11787,Srinivas Poojary,43,6,1,3,1
12618,11788,Anthony Khan,19,3,1,3,1
12619,11789,Manjula Kumar,40,4,1,3,2
12620,11790,Yashoda Patil,4,3,1,2,2
12621,11791,Bhagya Khan,15,2,1,2,2
12622,11792,Ashok Setty,22,1,7,2,1
12623,11793,Kiran Jadhav,11,1,1,6,1
12624,11794,Shwetha Bhat,64,2,1,3,2
12625,11795,Basavaraj Kulkarni,79,7,1,4,1
12626,11796,Ashok Kamath,30,6,2,2,1
12627,11797,Halappa Nayak,59,3,1,2,1
12628,11798,Deepa D'Souza,22,10,1,7,2
12629,11799,Manjula Kulkarni,31,1,1,6,2
12630,11800,Xavier Setty,36,1,1,1,1
12631,11801,Dinesh Iyer,19,4,2,2,1
12632,11802,Yogesh Devaraj,95,3,2,3,1
12633,11803,Harish Setty,30,2,1,1,1
12634,11804,Gopal Khan,35,2,1,1,1
12635,11805,Deepak Gowda,27,3,1,2,1
12636,11806,Manoj Setty,36,1,1,3,1
12637,11807,Roopa Reddy,35,3,1,3,2
12638,11808,Santosh Sheikh,33,7,1,3,1
12639,11809,Sheela Fernandes,31,3,1,3,2
12640,11810,Pallavi Desai,24,7,1,5,2
12641,11811,Anitha Poojary,92,6,1,3,2
12642,11812,Ratna Hiremath,36,3,1,2,2
12643,11813,Pushpa Patil,48,2,1,3,2
12644,11814,Kiran D'Souza,45,7,1,1,1
12645,11815,Shivakumar Shetty,37,8,1,1,1
12646,11816,Suresh Iyer,27,2,1,5,1
12647,11817,Yashoda D'Souza,84,9,7,3,2
12648,11818,Lokesh Achar,41,3,7,2,1
12649,11819,Xavier Pinto,33,1,7,2,1
12650,11820,Ravi Urs,23,5,1,3,1
12651,11821,Nandini Naidu,24,9,1,7,2
12652,11822,John Achar,63,11,1,1,1
12653,11823,Joseph Nayak,51,2,1,2,1
12654,11824,Vijay Khan,57,1,1,2,1
12655,11825,Deepak Setty,68,2,7,5,1
12656,11826,Lokesh Reddy,22,4,1,3,1
12657,11826,Pushpa Pinto,29,7,1,5,2
12658,11827,Yogesh Reddy,34,7,1,2,1
12659,11828,Roopa Patil,16,3,1,1,2
12660,11829,Radha Urs,47,3,7,3,2
12661,11830,Sheela Khan,48,6,2,4,2
12662,11830,Geetha Poojary,38,5,1,4,2
12663,11831,Savitri Hiremath,95,7,1,2,2
12664,11832,Bhagya Kulkarni,34,2,1,2,2
12665,11833,Radha Naidu,27,3,2,4,2
12666,11834,Shivakumar Achar,25,2,1,5,1
12667,11835,Srinivas Kamath,15,5,2,1,1
12668,11836,Fathima Kumar,61,5,1,4,2
12669,11837,Ashok Bhat,25,2,1,1,1
12670,11838,Vijay Reddy,26,5,1,6,1
12671,11839,Deepa Achar,43,3,1,3,2
12672,11840,Salman Naidu,45,2,1,3,1
12673,11841,Byrappa Naidu,42,3,1,1,1
12674,11842,Chandrashekar Prabhu,46,6,1,4,1
12675,11843,Vinay Nayak,55,2,1,1,1
12676,11844,Naveen Shetty,92,4,1,2,1
12677,11845,Jayashree Bhandari,26,5,1,5,2
12678,11846,Anitha Gowda,43,5,1,1,2
12679,11847,Zainab Hiremath,24,6,1,2,2
12680,11848,Krishna Bhandari,36,5,1,7,1
12681,11849,Anthony Reddy,41,3,1,5,1
12682,11849,Nagaraj Naik,42,1,1,2,1
12683,11850,Kavya Hegde,63,1,1,1,2
12684,11851,Jayashree Bhandari,56,1,1,3,2
12685,11852,Fathima Sheikh,23,5,1,5,2
12686,11853,Kavya Poojary,41,1,1,3,2
12687,11854,Nagaveni Iyer,86,6,1,1,2
12688,11855,Shivakumar Shetty,19,6,1,4,1
12689,11856,Mary Reddy,40,1,2,3,2
12690,11857,Ayesha Kamath,31,1,1,5,2
12691,11858,Arjun Reddy,77,1,1,1,1
12692,11859,Sheela Kamath,63,3,1,2,2
12693,11860,Gopal Shetty,36,5,1,1,1
12694,11861,Nandini Hegde,22,2,1,7,2
12695,11862,Muniraju Pinto,18,3,1,7,1
12696,11863,Lakshmi Naik,69,5,1,4,2
12697,11864,Sheela Fernandes,59,2,1,6,2
12698,11865,Joseph Gowda,26,3,1,5,1
12699,11866,Sandeep Fernandes,40,8,1,1,1
12700,11867,Pallavi Kulkarni,95,5,2,1,2
12701,11868,Gopal Bhat,23,1,3,1,1
12702,11869,Kavya Kumar,29,5,1,2,2
12703,11870,Jayashree Prabhu,59,1,7,3,2
12704,11870,Harish Fernandes,16,6,1,1,1
12705,11871,Ayesha Kulkarni,95,2,1,2,2
12706,11872,Bhagya Devaraj,44,1,2,2,2
12707,11873,Shivakumar Gowda,16,1,7,4,1
12708,11874,Yashoda Bhat,19,1,1,2,2
12709,11875,Anand Kumar,36,2,7,1,1
12710,11876,Ashok Achar,45,1,2,1,1
12711,11876,Rekha Hiremath,61,11,1,3,2
12712,11877,Ravi Reddy,36,8,1,3,1
12713,11878,Yogesh Reddy,33,3,1,6,1
12714,11879,Deepa Sheikh,47,5,2,2,2
12715,11880,Roopa Naidu,27,2,4,3,2
12716,11881,Nirmala Bhandari,36,2,1,7,2
12717,11882,Fathima D'Souza,28,1,1,1,2
12718,11883,Channabasappa Fernandes,35,3,1,3,1
12719,11884,Lakshmi Naidu,50,4,1,2,2
12720,11885,Sowmya Kamath,53,3,7,1,2
12721,11886,Anand Reddy,52,1,1,3,1
12722,11887,Ramesh Devaraj,29,2,1,6,1
12723,11888,Santosh Poojary,35,6,1,1,1
12724,11889,Karan Naidu,82,2,1,3,1
12725,11890,Savitri Kulkarni,34,1,1,1,2
12726,11891,Kavya Hegde,73,6,1,2,2
12727,11892,Bhagya Patil,36,10,1,3,2
12728,11893,Sunita Sheikh,76,1,1,2,2
12729,11894,Gopal Hiremath,14,5,1,3,1
12730,11895,Jayashree Hegde,23,1,7,6,2
12731,11896,Shobha Fernandes,33,2,1,3,2
12732,11897,Karan Kamath,44,6,1,2,1
12733,11898,Anand Shetty,25,7,1,1,1
12734,11899,Sheela Prabhu,29,3,3,1,2
12735,11900,Rekha Iyer,92,1,1,4,2
12736,11901,Geetha Iyer,18,6,7,1,2
12737,11902,Vijay Naidu,63,2,2,1,1
12738,11903,Pushpa Sheikh,70,7,1,3,2
12739,11904,Shwetha Naidu,15,5,1,1,2
12740,11905,Pradeep Naik,36,5,1,5,1
12741,11906,Fathima Naik,58,5,1,2,2
12742,11906,Shivakumar Khan,69,7,1,1,1
12743,11907,Chandrashekar Reddy,52,3,7,6,1
12744,11908,Rekha Bhat,73,9,1,3,2
12745,11909,Basavaraj Nayak,59,2,1,2,1
12746,11910,Savitri Fernandes,15,6,2,1,2
12747,11911,Mary Shetty,28,7,1,7,2
12748,11912,Joseph Jadhav,52,7,1,2,1
12749,11913,Mahesh Naik,38,7,7,2,1
12750,11914,Kavya Sheikh,40,5,7,1,3
12751,11915,Girish Kumar,13,7,1,1,1
12752,11916,Manjunath Gowda,59,6,2,2,1
12753,11917,Sunita Gowda,25,2,1,7,2
12754,11918,Dinesh Pinto,40,3,1,1,1
12755,11919,Sunita Setty,39,3,1,2,2
12756,11920,Geetha Reddy,55,4,2,3,2
12757,11921,Srinivas Gowda,23,1,1,7,1
12758,11922,Srinivas Desai,31,1,2,2,1
12759,11923,Anitha Sheikh,41,1,1,2,2
12760,11924,Raghavendra Reddy,49,5,1,3,1
12761,11925,Pushpa Hegde,14,4,3,1,2
12762,11926,Jayashree Patil,39,4,1,2,2
12763,11927,Sheela Prabhu,32,3,1,1,2
12764,11928,Arjun Achar,28,7,1,2,1
12765,11929,Anitha Poojary,37,5,7,3,2
12766,11930,Muniraju Achar,18,5,1,2,1
12767,11930,Arjun Reddy,47,4,1,4,1
12768,11931,Deepak Kumar,36,1,1,5,1
12769,11931,Yashoda Naidu,44,1,1,2,2
12770,11932,Nagaveni Kumar,28,5,1,1,2
12771,11933,Yusuf Khan,56,6,1,5,1
12772,11933,Rekha Naik,30,1,1,2,2
12773,11934,Srinivas Hiremath,67,7,1,2,1
12774,11935,Rajesh Reddy,22,3,1,5,1
12775,11936,Shivakumar Devaraj,48,5,3,1,1
12776,11936,Ashok Prabhu,27,1,1,4,1
12777,11937,Nandini Sheikh,39,7,1,1,2
12778,11938,Pushpa Prabhu,26,2,1,5,2
12779,11939,Yusuf Pinto,55,3,1,5,1
12780,11940,Sowmya Nayak,53,2,1,3,2
12781,11941,Zainab D'Souza,32,4,5,3,2
12782,11942,Ayesha Devaraj,21,1,1,3,2
12783,11943,Sandeep Kumar,37,5,1,4,1
12784,11944,Geetha Gowda,41,3,1,1,2
12785,11945,Manjula Desai,13,1,1,2,2
12786,11946,Ayesha Bhandari,73,2,1,1,2
12787,11946,Sowmya Poojary,21,4,1,7,2
12788,11947,Pushpa Pinto,29,7,1,5,2
12789,11948,Mary Reddy,63,5,2,1,2
12790,11949,Shobha Hegde,27,3,7,4,2
12791,11950,Gopal Hiremath,27,4,1,6,1
12792,11951,Sheela Rao,52,1,1,1,2
12793,11952,Shivakumar Naik,34,1,2,2,1
12794,11952,Sheela Gowda,17,8,1,1,2
12795,11953,Kamala D'Souza,24,6,1,1,2
12796,11954,Rekha Kulkarni,61,4,1,4,2
12797,11955,Yogesh Patil,46,10,1,5,1
12798,11956,Zainab Jadhav,62,5,3,1,2
12799,11957,Puttaswamy Hiremath,95,1,1,6,1
12800,11958,Sowmya D'Souza,47,4,1,1,2
12801,11959,Karan Rao,45,4,1,1,1
12802,11960,Kiran Naidu,32,8,2,3,1
12803,11961,Anand D'Souza,21,2,2,1,1
12804,11962,Nagaraj Setty,26,4,1,3,1
12805,11963,Sunita Desai,72,1,1,5,2
12806,11964,Raghavendra Gowda,13,1,1,7,1
12807,11965,Basavaraj Prabhu,49,3,1,4,1
12808,11966,Nagaraj Gowda,38,2,1,2,1
12809,11967,Dinesh Nayak,13,7,1,5,1
12810,11968,Nagaveni Setty,13,1,1,2,2
12811,11969,Pushpa Bhat,51,3,1,1,2
12812,11970,Naveen Khan,5,7,1,6,1
12813,11971,Mahesh Hegde,26,2,1,3,1
12814,11972,Roopa Kumar,17,7,1,3,2
12815,11973,Zainab Achar,20,6,1,3,2
12816,11974,Shivakumar Patil,23,4,1,1,1
12817,11975,Ramesh Kamath,60,1,2,2,1
12818,11976,Byrappa Rao,53,2,2,5,1
12819,11977,Halappa D'Souza,34,2,1,1,1
12820,11978,Anitha Desai,95,6,1,3,2
12821,11979,Pallavi Hiremath,49,4,1,2,2
12822,11980,Mahesh Jadhav,48,8,1,3,1
12823,11981,Yashoda Kumar,30,8,1,3,2
12824,11982,Pushpa Urs,39,3,2,1,2
12825,11983,Pushpa Reddy,94,8,1,1,2
12826,11984,Deepa Urs,34,8,1,2,2
12827,11985,Shwetha D'Souza,36,1,1,1,2
12828,11986,Deepa Hiremath,20,1,1,5,2
12829,11987,Kavya Bhat,37,3,1,1,2
12830,11988,Mary Poojary,40,8,1,1,2
12831,11989,Ashok Prabhu,30,2,1,5,1
12832,11989,Sunita Iyer,40,1,1,2,2
12833,11990,Geetha Bhandari,35,3,1,2,2
12834,11991,Mary Kumar,28,4,7,5,2
12835,11992,Sandeep Iyer,27,2,1,1,1
12836,11993,Joseph Kamath,35,5,2,3,1
12837,11994,Suresh Patil,25,2,1,1,1
12838,11995,Nagaveni Pinto,30,9,1,1,2
12839,11996,Deepak Achar,42,4,1,1,1
12840,11997,Anitha Hegde,13,1,1,5,2
12841,11998,Kamala Sheikh,33,5,1,1,2
12842,11999,Savitri Naidu,39,4,1,1,2
12843,12000,Yashoda Naidu,52,1,1,7,2
12844,12001,Jayashree Prabhu,13,2,1,1,2
12845,12002,Harish Hegde,78,2,7,1,1
12846,12003,Kamala D'Souza,19,5,3,2,2
12847,12004,Chandrashekar Jadhav,36,5,1,6,1
12848,12005,Jayashree Gowda,68,4,1,2,2
12849,12006,Sunita Rao,41,1,3,7,2
12850,12007,Mary Pinto,16,1,2,1,2
12851,12008,Fathima Jadhav,16,5,7,1,2
12852,12009,Deepa Naik,46,5,1,4,2
12853,12010,Joseph Hiremath,33,2,1,1,1
12854,12010,Anitha Naik,47,3,7,1,2
12855,12011,Krishna Sheikh,32,2,1,1,1
12856,12012,Girish Prabhu,12,1,1,2,1
12857,12013,Byrappa Reddy,46,2,1,1,1
12858,12014,Nirmala Devaraj,44,8,1,7,2
12859,12015,Mary Gowda,35,1,1,4,2
12860,12016,Kamala Bhat,50,5,1,6,2
12861,12017,Lakshmi D'Souza,20,6,1,2,2
12862,12018,John Naik,31,11,1,7,1
12863,12019,Pushpa Hegde,23,6,1,1,2
12864,12020,Raghavendra D'Souza,11,3,1,6,1
12865,12021,Naveen Rao,67,7,1,2,1
12866,12021,Kavya Khan,95,1,1,1,2
12867,12022,Zainab Nayak,60,1,1,1,2
12868,12023,Radha D'Souza,95,4,1,6,2
12869,12024,Vani Jadhav,37,1,2,6,2
12870,12025,Prakash Patil,16,6,1,1,1
12871,12026,Sheela Patil,41,6,1,2,2
12872,12027,Pradeep Hegde,19,7,1,1,1
12873,12028,Nirmala Naidu,30,5,1,6,2
12874,12028,Harish Khan,95,1,1,1,1
12875,12029,Yashoda Urs,28,5,1,1,2
12876,12030,Raghavendra Jadhav,27,6,1,6,1
12877,12031,Muniraju Kumar,19,5,1,2,1
12878,12032,Nagaveni Khan,44,4,1,3,2
12879,12033,Kiran Naik,37,2,1,1,1
12880,12034,Zainab Bhat,78,3,1,3,2
12881,12035,Manjunath Rao,42,3,1,5,1
12882,12036,Joseph Fernandes,30,4,1,1,1
12883,12037,Byrappa Naik,45,5,2,1,1
12884,12038,Imran Desai,45,3,1,4,1
12885,12039,Vani Naik,31,7,1,2,2
12886,12040,Mahesh Setty,38,2,1,5,1
12887,12041,Shivakumar Kumar,31,8,1,2,1
12888,12042,Shobha Reddy,46,1,2,2,2
12889,12043,Deepak Pinto,19,6,1,3,1
12890,12044,Zainab Bhat,48,1,1,2,2
12891,12045,Imran Hegde,40,2,1,1,1
12892,12046,Xavier D'Souza,35,9,1,2,1
12893,12047,Radha Nayak,40,1,1,1,2
12894,12047,Nirmala Kamath,33,1,1,2,2
12895,12048,Jayashree Jadhav,32,2,1,6,2
12896,12049,Naveen Kumar,38,2,1,2,1
12897,12050,Pallavi Poojary,64,3,7,3,2
12898,12051,Sandeep Naidu,59,2,2,1,1
12899,12052,Srinivas Shetty,41,7,1,5,1
12900,12053,Anitha Sheikh,20,5,1,1,2
12901,12054,Deepa Kamath,12,1,1,7,2
12902,12055,Arjun Devaraj,59,6,1,1,1
12903,12056,Ibrahim Bhandari,13,5,1,1,1
12904,12057,Manjunath Jadhav,49,1,1,1,1
12905,12058,Kamala Achar,36,3,1,2,2
12906,12059,Salman Gowda,31,1,5,3,1
12907,12060,Shwetha Bhandari,14,6,1,3,2
12908,12061,Roopa Achar,41,10,1,5,2
12909,12062,Prakash Poojary,60,1,1,5,1
12910,12063,Ayesha Naik,42,5,1,2,2
12911,12064,Puttaswamy Kamath,57,1,1,3,1
12912,12065,Joseph Fernandes,45,9,1,1,1
12913,12066,Fathima D'Souza,39,5,3,1,2
12914,12067,Ayesha Sheikh,90,5,1,1,2
12915,12068,Halappa Sheikh,15,7,1,5,1
12916,12069,Zainab Setty,36,1,1,1,2
12917,12070,Nirmala Setty,63,1,1,1,2
12918,12071,Harish Iyer,20,8,1,1,1
12919,12071,Kamala Desai,6,7,2,3,2
12920,12072,Salman Achar,50,2,1,5,1
12921,12073,Ashok Hegde,65,1,1,2,1
12922,12074,Ayesha Reddy,31,3,1,3,2
12923,12075,Ramesh Naidu,43,1,1,1,1
12924,12076,Arjun Hiremath,28,1,2,2,1
12925,12077,Mahesh Nayak,39,7,1,2,1
12926,12078,Joseph Bhandari,32,7,1,4,1
12927,12079,Mary Achar,33,5,1,1,2
12928,12080,John Achar,32,2,1,3,1
12929,12081,Lokesh Bhat,38,3,1,1,1
12930,12082,Imran Nayak,35,9,2,1,1
12931,12083,Vijay Bhat,23,4,1,4,1
12932,12084,Deepak Fernandes,27,3,1,1,1
12933,12085,Kamala D'Souza,35,2,1,2,2
12934,12086,Puttaswamy Desai,23,2,1,5,1
12935,12087,Mary Reddy,25,4,1,1,2
12936,12088,Channabasappa Reddy,15,5,1,5,1
12937,12089,Sunita Shetty,23,7,1,3,2
12938,12089,Shobha Urs,31,5,1,7,2
12939,12090,Srinivas Patil,37,8,1,5,1
12940,12091,Rekha Rao,29,7,1,2,2
12941,12092,Byrappa Patil,35,2,1,1,1
12942,12093,Kiran Kulkarni,11,3,1,2,1
12943,12094,Deepak Poojary,18,8,1,1,1
12944,12095,Ayesha Nayak,34,6,1,7,2
12945,12096,Jayashree Patil,37,1,1,3,2
12946,12097,Lakshmi Patil,17,6,7,1,2
12947,12098,Xavier Bhandari,63,3,2,1,1
12948,12099,Vinay Kumar,35,1,1,2,1
12949,12100,Nirmala Hiremath,44,5,1,2,2
12950,12101,Mahesh Achar,17,3,1,4,1
12951,12102,Deepa Reddy,37,3,1,3,2
12952,12102,Sowmya Urs,33,7,1,2,2
12953,12103,Manjula D'Souza,54,1,2,1,2
12954,12104,Sandeep Gowda,31,2,1,4,1
12955,12105,Pushpa Naidu,48,6,1,3,2
12956,12106,Anand Fernandes,42,1,1,2,1
12957,12107,Santosh Prabhu,41,2,1,2,1
12958,12108,Joseph Setty,13,4,1,2,1
12959,12109,Rajesh Shetty,16,5,3,1,1
12960,12110,Bhagya Kumar,37,7,2,1,2
12961,12111,Anthony Sheikh,60,2,2,3,1
12962,12112,Pradeep Naidu,27,7,1,5,1
12963,12113,Nandini Sheikh,17,5,1,3,2
12964,12114,Yashoda Naik,32,6,2,3,2
12965,12115,Vijay Hiremath,41,4,1,7,1
12966,12116,Imran Nayak,18,10,1,3,1
12967,12117,Shivakumar Prabhu,27,2,1,2,1
12968,12118,Imran Prabhu,95,7,1,4,1
12969,12119,Fathima D'Souza,37,4,1,6,2
12970,12120,Sheela Rao,53,6,7,4,2
12971,12121,Chandrashekar Kulkarni,21,2,1,2,1
12972,12122,Karan Kumar,18,1,1,1,1
12973,12123,Sunita Naidu,57,3,1,3,2
12974,12124,Shobha Gowda,16,1,1,2,2
12975,12125,Zainab Fernandes,29,6,1,1,2
12976,12126,Manjunath Devaraj,16,1,1,1,1
12977,12127,Fathima Jadhav,85,6,2,7,2
12978,12128,Nandini Kulkarni,28,2,1,1,2
12979,12129,Fathima Patil,31,6,1,1,2
12980,12130,Lakshmi Kulkarni,26,2,1,1,2
12981,12131,Arjun Reddy,56,7,3,3,1
12982,12132,Krishna Poojary,52,5,1,3,1
12983,12133,Suresh Reddy,58,2,1,4,1
12984,12134,Pushpa Poojary,40,3,1,1,2
12985,12135,Karan Reddy,41,4,2,1,1
12986,12136,John D'Souza,34,8,1,3,1
12987,12137,Byrappa Nayak,18,7,1,3,1
12988,12138,Sowmya Kumar,65,5,1,6,2
12989,12139,Yusuf Naik,34,5,1,4,1
12990,12140,Yashoda Rao,49,7,7,1,2
12991,12141,Basavaraj Khan,26,8,1,2,1
12992,12142,Ibrahim Fernandes,52,3,1,4,1
12993,12143,Arjun Naik,62,4,2,1,1
12994,12144,Deepa Reddy,26,2,2,2,2
12995,12145,Shivakumar Hegde,45,7,1,3,1
12996,12146,Dinesh Khan,25,1,1,1,1
12997,12147,Bhagya Urs,56,6,1,5,2
12998,12148,Nagaveni Desai,35,4,1,6,2
12999,12149,Shivakumar Bhat,11,2,2,3,1
13000,12150,Yashoda Urs,36,5,1,3,2
13001,12151,Salman Poojary,47,8,1,6,1
13002,12152,Suresh Setty,33,1,1,1,1
13003,12153,Nagaveni Poojary,61,1,1,3,2
13004,12154,Pradeep Achar,11,1,1,5,1
13005,12155,Bhagya Patil,34,9,1,1,2
13006,12156,Vani Kulkarni,34,1,1,1,2
13007,12157,Nagaveni Kulkarni,38,8,1,1,2
13008,12158,Girish Urs,30,3,1,3,1
13009,12159,Savitri Iyer,24,6,1,1,2
13010,12160,Ramesh Prabhu,45,4,1,2,1
13011,12161,Shobha Achar,19,2,1,4,2
13012,12161,Shobha Urs,95,4,1,2,2
13013,12162,Shobha Naik,20,6,1,2,2
13014,12163,Yashoda Khan,47,2,1,1,2
13015,12164,Sunita Achar,43,4,1,2,2
13016,12165,Ibrahim Patil,21,6,2,6,1
13017,12166,Kamala Bhandari,15,3,1,2,2
13018,12167,Channabasappa Urs,41,2,1,7,1
13019,12168,Imran Kumar,40,4,2,1,1
13020,12169,Manoj Desai,77,4,1,3,1
13021,12170,Pallavi Achar,34,3,7,3,2
13022,12171,Geetha Bhat,24,5,1,1,2
13023,12172,Nagaveni Hegde,17,4,2,1,2
13024,12172,Kiran Kulkarni,20,5,1,1,1
13025,12173,John Kulkarni,62,1,1,2,1
13026,12174,Fathima Kumar,37,2,1,3,2
13027,12175,Gopal Nayak,28,2,3,1,1
13028,12176,Roopa Hegde,46,3,1,3,2
13029,12177,Sunita Devaraj,14,4,1,2,2
13030,12178,Naveen Hiremath,45,2,1,5,1
13031,12179,Byrappa Kamath,22,1,1,5,1
13032,12180,Pallavi Shetty,24,2,2,3,2
13033,12181,Pallavi Bhat,73,1,1,3,2
13034,12182,Byrappa Bhat,32,7,1,1,1
13035,12183,Savitri Nayak,35,9,1,4,2
13036,12184,Manjula Sheikh,18,3,2,2,2
13037,12185,Vani Hegde,25,6,1,7,2
13038,12186,Imran Hiremath,43,2,2,1,1
13039,12187,Sunita Rao,43,2,5,1,2
13040,12188,Ratna Setty,91,7,1,6,2
13041,12189,John Reddy,75,1,1,7,1
13042,12190,Mary Desai,20,3,2,2,2
13043,12191,Kavya Bhandari,66,3,1,1,2
13044,12192,Radha Urs,29,2,1,5,2
13045,12193,Geetha Patil,10,1,1,6,2
13046,12194,Muniraju Hiremath,55,8,2,5,1
13047,12195,Shivakumar Reddy,21,6,1,3,1
13048,12196,Shobha Sheikh,61,4,1,1,2
13049,12197,Ayesha Kumar,22,5,1,5,2
13050,12198,Nagaveni Kumar,28,1,1,2,2
13051,12199,Gopal D'Souza,38,5,1,2,1
13052,12200,Rekha Shetty,26,7,1,1,2
13053,12201,Yogesh Urs,31,8,1,2,1
13054,12202,Prakash Naik,49,5,1,1,1
13055,12203,Imran Kulkarni,80,8,1,2,1
13056,12204,Ayesha Naidu,58,8,1,2,2
13057,12205,Ravi Achar,19,6,1,3,1
13058,12206,Mary Kamath,64,10,2,5,2
13059,12207,Sandeep Naidu,53,9,1,2,1
13060,12208,Yogesh Fernandes,39,5,1,1,1
13061,12209,Sunita Urs,35,6,1,1,2
13062,12209,Nirmala Nayak,39,4,7,3,3
13063,12210,Kamala Naik,57,2,7,5,2
13064,12211,Pushpa Kulkarni,32,3,1,2,2
13065,12212,Nagaveni Sheikh,20,8,1,7,2
13066,12213,Mahesh Iyer,36,4,1,1,1
