AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
16524,12132,Sheela Setty,17,F,A2
16525,12133,Lakshmi Prabhu,37,F,A1
16526,12134,Anitha Jadhav,31,F,A1
16527,12135,Pallavi Hegde,28,F,A1
16528,12136,Suresh Achar,40,M,A1
16529,12139,Deepak Shetty,37,M,A1
16530,12140,Halappa Kamath,29,M,A1
16531,12142,Abdul Patil,52,M,A1
16532,12143,Ayesha Sheikh,16,F,A1
16533,12144,Nirmala Hiremath,39,F,A1
16534,12144,Harish D'Souza,36,M,A2
16535,12145,Rekha Naik,44,F,A1
16536,12145,Fathima Patil,33,F,A2
16537,12145,Shivakumar Desai,33,M,A3
16538,12146,Santosh Devaraj,21,M,A1
16539,12147,Manjunath Prabhu,64,M,A1
16540,12147,Jayashree Patil,47,F,A2
16541,12147,Zainab Poojary,5,F,A3
16542,12148,Imran Gowda,29,M,A1
16543,12148,Salman Kulkarni,32,M,A2
16544,12149,Rekha Naik,39,F,A1
16545,12149,Lakshmi Bhandari,46,F,A2
16546,12149,Ayesha Shetty,50,F,A3
16547,12150,Roopa Gowda,71,F,A1
16548,12150,Arjun Desai,50,M,A2
16549,12151,Nandini Setty,20,F,A1
16550,12151,Kavya Prabhu,22,F,A2
16551,12151,Jayashree Desai,67,F,A3
16552,12152,Geetha Khan,50,F,A1
16553,12154,Shobha Gowda,18,F,A1
16554,12155,Nandini Kulkarni,36,F,A1
16555,12156,Yashoda Bhat,66,F,A1
16556,12156,Zainab Shetty,46,F,A2
16557,12157,Radha Prabhu,33,F,A1
16558,12158,Karan Gowda,35,M,A1
16559,12159,Vijay Khan,46,M,A1
16560,12161,Salman Prabhu,27,M,A1
16561,12162,Geetha Reddy,28,F,A1
16562,12162,Karan D'Souza,17,M,A2
16563,12163,Kavya Bhandari,38,F,A1
16564,12163,John Khan,40,M,A2
16565,12163,Anitha Devaraj,40,F,A3
16566,12163,Shobha Naik,28,F,A4
16567,12164,Manjunath Patil,40,M,A1
16568,12165,Yogesh Sheikh,29,M,A1
16569,12165,Vijay Khan,37,M,A2
16570,12165,Suresh Fernandes,39,M,A3
16571,12165,Suresh Jadhav,37,M,A4
16572,12166,Puttaswamy Reddy,50,M,A1
16573,12166,Sheela Achar,59,F,A2
16574,12167,Mahesh Jadhav,24,M,A1
16575,12168,Nirmala Reddy,58,F,A1
16576,12170,Lakshmi Nayak,30,F,A1
16577,12171,Bhagya Naik,30,F,A1
16578,12171,Shwetha Devaraj,36,F,A2
16579,12172,Arjun Patil,33,M,A1
16580,12172,Sunita Rao,19,F,A2
16581,12173,Fathima Poojary,37,F,A1
16582,12173,Shivakumar Kumar,32,M,A2
16583,12173,Lokesh Iyer,39,M,A3
16584,12174,Vani Jadhav,34,F,A1
16585,12175,Karan Patil,34,M,A1
16586,12176,Nagaveni Devaraj,26,F,A1
16587,12176,Xavier Iyer,32,M,A2
16588,12176,Anthony Kulkarni,6,M,A3
16589,12177,Naveen Pinto,20,M,A1
16590,12179,Zainab Kumar,35,F,A1
16591,12180,Mary Fernandes,25,F,A1
16592,12180,Savitri Hegde,39,F,A2
16593,12180,Zainab Devaraj,24,F,A3
16594,12181,Kamala Kulkarni,30,F,A1
16595,12182,Ashok Desai,46,M,A1
16596,12183,Pradeep D'Souza,17,M,A1
16597,12184,Rajesh Poojary,24,M,A1
16598,12185,Karan Naidu,21,M,A1
16599,12185,Harish Kumar,26,M,A2
16600,12186,Fathima Gowda,31,F,A1
16601,12187,Ravi Prabhu,22,M,A1
16602,12188,John Hiremath,60,M,A1
16603,12188,Deepa Patil,13,F,A2
16604,12188,Ashok Urs,43,M,A3
16605,12188,Dinesh Hiremath,43,M,A4
16606,12189,Nirmala Devaraj,57,F,A1
16607,12189,Girish Reddy,25,M,A2
16608,12189,Yogesh Hiremath,22,M,A3
16609,12190,Shobha Khan,33,F,A1
16610,12191,Bhagya Khan,47,F,A1
16611,12192,Abdul Kamath,29,M,A1
16612,12192,Sowmya Reddy,38,F,A2
16613,12192,Nandini Setty,16,F,A3
16614,12193,Suresh Reddy,40,M,A1
16615,12194,Pushpa Hegde,34,F,A1
16616,12194,Kavya Kumar,25,F,A2
16617,12194,Dinesh Kumar,48,M,A3
16618,12195,Abdul Iyer,68,M,A1
16619,12197,Kavya Reddy,56,F,A1
16620,12197,Rekha Khan,21,F,A2
16621,12197,Rekha Setty,55,F,A3
16622,12199,Fathima Reddy,36,F,A1
16623,12201,Jayashree Desai,27,F,A1
16624,12203,Deepa Hiremath,56,F,A1
16625,12204,Srinivas Hegde,27,M,A1
16626,12206,Ravi Pinto,28,M,A1
16627,12206,Rajesh Gowda,28,M,A2
16628,12206,Yogesh Desai,34,M,A3
16629,12207,Ibrahim D'Souza,20,M,A1
16630,12207,Gopal Hegde,28,M,A2
16631,12208,Arjun Nayak,40,M,A1
16632,12209,Roopa Reddy,25,F,A1
16633,12209,Lokesh Iyer,39,M,A2
16634,12209,Dinesh Desai,21,M,A3
16635,12209,Ashok Reddy,16,M,A4
16636,12210,Manjula Hegde,34,F,A1
16637,12211,Nirmala Hiremath,33,F,A1
16638,12212,Vinay Bhandari,38,M,A1
16639,12213,Sunita Gowda,30,F,A1
16640,12213,Savitri Hiremath,30,F,A2
16641,12215,Sheela Gowda,62,F,A1
16642,12216,Xavier Rao,38,M,A1
16643,12217,Nirmala Fernandes,29,F,A1
16644,12217,Krishna Sheikh,32,M,A2
16645,12218,Bhagya Sheikh,32,F,A1
16646,12218,Deepa Bhat,57,F,A2
16647,12219,Geetha Desai,23,F,A1
16648,12219,Pushpa Gowda,34,F,A2
16649,12220,Savitri Reddy,10,F,A1
16650,12220,Ratna Iyer,39,F,A2
16651,12221,Anthony Nayak,19,M,A1
16652,12221,Deepa Reddy,36,F,A2
16653,12222,Anitha Sheikh,17,F,A1
16654,12223,Xavier Khan,15,M,A1
16655,12224,Nagaraj Naidu,27,M,A1
16656,12224,Yashoda Hiremath,41,F,A2
16657,12224,Santosh Pinto,22,M,A3
16658,12226,Yogesh Bhat,39,M,A1
16659,12227,Anitha Prabhu,25,F,A1
16660,12228,Roopa Naidu,63,F,A1
16661,12229,Nirmala Hiremath,24,F,A1
16662,12230,Shwetha D'Souza,16,F,A1
16663,12231,Gopal Fernandes,24,M,A1
16664,12231,Shobha Reddy,21,F,A2
16665,12232,Puttaswamy Poojary,44,M,A1
16666,12233,Ibrahim Shetty,30,M,A1
16667,12234,Shwetha Hegde,45,F,A1
16668,12234,Vani Rao,55,F,A2
16669,12235,Krishna Bhat,39,M,A1
16670,12237,Shivakumar Nayak,31,M,A1
16671,12238,Lakshmi Jadhav,29,F,A1
16672,12239,Anthony Kulkarni,22,M,A1
16673,12240,Ratna Pinto,19,F,A1
16674,12242,Yusuf Bhandari,37,M,A1
16675,12243,Shwetha Khan,16,F,A1
16676,12245,Umesh Bhat,25,M,A1
16677,12245,Raghavendra D'Souza,38,M,A2
16678,12246,Nandini Urs,31,F,A1
16679,12247,Deepak Nayak,18,M,A1
16680,12247,Sunita Bhat,21,F,A2
16681,12247,Bhagya Achar,34,F,A3
16682,12248,Ratna D'Souza,40,F,A1
16683,12249,Vinay Kamath,27,M,A1
16684,12250,Pushpa Jadhav,26,F,A1
16685,12251,Roopa Reddy,28,F,A1
16686,12251,Ratna Shetty,28,F,A2
16687,12251,Vani Prabhu,27,F,A3
16688,12252,Bhagya Reddy,34,F,A1
16689,12253,Vijay Bhat,23,M,A1
16690,12254,Bhagya Jadhav,33,F,A1
16691,12255,Ibrahim Kumar,36,M,A1
16692,12256,Chandrashekar Sheikh,41,M,A1
16693,12257,Anand Poojary,24,M,A1
16694,12258,Kavya D'Souza,38,F,A1
16695,12259,Geetha Kulkarni,39,F,A1
16696,12260,Shobha Desai,40,F,A1
16697,12260,Geetha Kumar,27,F,A2
16698,12260,Ratna Urs,32,F,A3
16699,12261,Rekha Urs,27,F,A1
16700,12261,Muniraju Khan,24,M,A2
16701,12261,Chandrashekar Bhandari,61,M,A3
16702,12261,Geetha Reddy,32,F,A4
16703,12262,Kamala Achar,22,F,A1
16704,12263,Jayashree Rao,17,F,A1
16705,12264,Nandini Devaraj,24,F,A1
16706,12265,Kavya Jadhav,36,F,A1
16707,12266,Shivakumar Naik,29,M,A1
16708,12267,Sowmya Khan,46,F,A1
16709,12267,Muniraju Desai,28,M,A2
16710,12269,Shwetha Urs,27,F,A1
16711,12270,Anitha Jadhav,37,F,A1
16712,12272,Ibrahim Achar,38,M,A1
16713,12273,Deepa Urs,24,F,A1
16714,12273,Sunita Bhandari,22,F,A2
16715,12273,Savitri Bhat,27,F,A3
16716,12274,Ravi Reddy,23,M,A1
16717,12275,Sowmya Pinto,42,F,A1
16718,12276,Ratna D'Souza,32,F,A1
16719,12276,Geetha Prabhu,26,F,A2
16720,12277,Basavaraj Shetty,54,M,A1
16721,12278,Halappa Achar,36,M,A1
16722,12278,Naveen Reddy,26,M,A2
16723,12278,Yogesh Naidu,22,M,A3
16724,12279,Ayesha Kulkarni,16,F,A1
16725,12280,John Poojary,34,M,A1
16726,12280,Umesh Achar,39,M,A2
16727,12281,Prakash Poojary,24,M,A1
16728,12282,Channabasappa Setty,35,M,A1
16729,12282,Anitha Poojary,48,F,A2
16730,12284,Suresh Setty,29,M,A1
16731,12285,Savitri Jadhav,9,F,A1
16732,12286,Zainab Iyer,83,F,A1
16733,12287,Halappa Reddy,60,M,A1
16734,12287,Harish Iyer,25,M,A2
16735,12288,Rekha Kumar,28,F,A1
16736,12289,Fathima Reddy,29,F,A1
16737,12290,Sowmya Rao,16,F,A1
16738,12291,Pushpa Naidu,36,F,A1
16739,12292,Arjun Kulkarni,35,M,A1
16740,12292,Chandrashekar Kulkarni,15,M,A2
16741,12293,Ratna Reddy,23,F,A1
16742,12293,Nagaraj Gowda,49,M,A2
16743,12293,Mary D'Souza,42,F,A3
16744,12294,Ravi Gowda,32,M,A1
16745,12294,Muniraju Poojary,22,M,A2
16746,12294,Arjun Naik,27,M,A3
16747,12295,Yusuf Urs,38,M,A1
16748,12296,Vani Prabhu,13,F,A1
16749,12296,Vinay Fernandes,21,M,A2
16750,12296,Ashok Hiremath,9,M,A3
16751,12297,Mary Pinto,24,F,A1
16752,12298,Joseph Iyer,36,M,A1
16753,12299,Anitha Sheikh,19,F,A1
16754,12299,Roopa Naik,25,F,A2
16755,12299,Nandini Khan,25,F,A3
16756,12300,Rekha Pinto,95,F,A1
16757,12301,Roopa Desai,57,F,A1
16758,12302,Joseph Reddy,52,M,A1
16759,12303,Geetha Kumar,22,F,A1
16760,12305,Sandeep Gowda,33,M,A1
16761,12306,Kavya Gowda,47,F,A1
16762,12307,Roopa Reddy,29,F,A1
16763,12308,Manjula Hegde,35,F,A1
16764,12308,Bhagya Bhandari,27,F,A2
16765,12308,Shwetha Rao,18,F,A3
16766,12308,Geetha Poojary,32,F,A4
16767,12308,Roopa Hiremath,34,F,A5
16768,12309,Sandeep Rao,18,M,A1
16769,12311,Zainab Desai,16,F,A1
16770,12312,Nirmala Fernandes,25,F,A1
16771,12313,Ibrahim Desai,31,M,A1
16772,12313,Lakshmi D'Souza,36,F,A2
16773,12314,Vani Jadhav,30,F,A1
16774,12314,Mary Pinto,37,F,A2
16775,12315,Girish Desai,40,M,A1
16776,12316,Radha Poojary,29,F,A1
16777,12317,Abdul Achar,30,M,A1
16778,12317,Halappa Kamath,16,M,A2
16779,12317,Kavya D'Souza,32,F,A3
16780,12318,Rekha Hiremath,26,F,A1
16781,12319,Ganesh D'Souza,60,M,A1
16782,12320,Ganesh Hiremath,35,M,A1
16783,12320,Deepak Setty,35,M,A2
16784,12321,Ratna Devaraj,29,F,A1
16785,12322,Pradeep Gowda,49,M,A1
16786,12323,Mahesh Sheikh,41,M,A1
16787,12323,Nagaveni D'Souza,47,F,A2
16788,12323,Lakshmi Poojary,47,F,A3
16789,12324,Abdul Iyer,42,M,A1
16790,12325,Anitha Devaraj,21,F,A1
16791,12325,Krishna Khan,30,M,A2
16792,12326,Umesh Devaraj,35,M,A1
16793,12326,Pushpa Desai,20,F,A2
16794,12326,Ravi Kulkarni,38,M,A3
16795,12326,Shwetha Bhandari,31,F,A4
16796,12327,Ramesh Naik,34,M,A1
16797,12327,Yashoda Bhat,38,F,A2
16798,12327,Manoj Bhandari,30,M,A3
16799,12327,Anitha Jadhav,23,F,A4
16800,12328,Ashok Naidu,68,M,A1
16801,12329,Chandrashekar Sheikh,22,M,A1
16802,12331,Muniraju Desai,31,M,A1
16803,12332,Shivakumar Setty,16,M,A1
16804,12333,Yogesh Sheikh,30,M,A1
16805,12334,Roopa Sheikh,35,F,A1
16806,12334,Kamala Nayak,24,F,A2
16807,12336,Vinay Bhandari,15,M,A1
16808,12336,Savitri Sheikh,29,F,A2
16809,12337,Rekha Bhat,30,F,A1
16810,12338,Vani Naik,38,F,A1
16811,12339,Krishna Kulkarni,28,M,A1
16812,12339,Muniraju Bhandari,28,M,A2
16813,12340,Mary Kamath,49,F,A1
16814,12341,Gopal Reddy,53,M,A1
16815,12344,Krishna D'Souza,29,M,A1
16816,12344,Vinay Kamath,40,M,A2
16817,12345,Nirmala Reddy,37,F,A1
16818,12346,Karan Reddy,32,M,A1
16819,12347,Pradeep Naik,44,M,A1
16820,12348,Shobha Prabhu,16,T,A1
16821,12349,Nirmala Sheikh,16,F,A1
16822,12349,Fathima Prabhu,29,F,A2
16823,12349,Manjula Bhat,16,F,A3
16824,12350,Nirmala D'Souza,24,F,A1
16825,12350,Karan Kumar,30,M,A2
16826,12351,Anthony Desai,19,M,A1
16827,12351,Sowmya Patil,33,F,A2
16828,12352,Yashoda Rao,28,F,A1
16829,12353,Sunita Hiremath,28,F,A1
16830,12354,Pushpa Poojary,57,F,A1
16831,12355,Yusuf Urs,52,M,A1
16832,12355,Srinivas Hegde,52,M,A2
16833,12356,Santosh Kulkarni,34,M,A1
16834,12356,Anthony Fernandes,38,M,A2
16835,12357,Gopal Reddy,35,M,A1
16836,12358,Xavier Naik,15,M,A1
16837,12358,Pallavi Hiremath,14,F,A2
16838,12358,Ganesh Khan,46,M,A3
16839,12358,Pallavi Khan,26,F,A4
16840,12359,John Patil,36,M,A1
16841,12359,John Urs,33,M,A2
16842,12360,Nandini Hiremath,27,F,A1
16843,12360,Sunita Kulkarni,35,F,A2
16844,12361,Jayashree Desai,28,F,A1
16845,12362,Pushpa Hiremath,34,F,A1
16846,12363,Ayesha Urs,21,F,A1
16847,12363,Ayesha Prabhu,23,F,A2
16848,12364,Pushpa Patil,59,F,A1
16849,12365,Joseph Fernandes,16,M,A1
16850,12366,Ibrahim D'Souza,64,M,A1
16851,12366,Vinay Khan,16,M,A2
16852,12367,Shwetha Bhat,29,F,A1
16853,12367,Ravi Poojary,25,M,A2
16854,12367,Manjunath Naik,18,M,A3
16855,12367,Nirmala Khan,29,F,A4
16856,12368,Puttaswamy Kulkarni,11,M,A1
16857,12369,Sunita Khan,23,F,A1
16858,12370,Zainab Bhandari,27,F,A1
16859,12370,Nirmala Achar,48,F,A2
16860,12371,Nirmala Iyer,9,F,A1
16861,12373,Ravi Bhandari,14,M,A1
16862,12374,Vani Reddy,41,F,A1
16863,12376,Ramesh Jadhav,69,M,A1
16864,12377,Kavya D'Souza,28,F,A1
16865,12378,Sheela Prabhu,36,F,A1
16866,12378,Girish Setty,47,M,A2
16867,12378,Yusuf Kulkarni,50,M,A3
16868,12378,Santosh Hegde,48,M,A4
16869,12379,Sunita Bhat,30,F,A1
16870,12379,Basavaraj Naidu,30,M,A2
16871,12380,Mary Reddy,2,F,A1
16872,12380,Shwetha Kumar,33,F,A2
16873,12381,Mary Khan,34,F,A1
16874,12381,Srinivas Nayak,25,M,A2
16875,12381,Ayesha Reddy,30,F,A3
16876,12381,Roopa Devaraj,19,F,A4
16877,12381,Dinesh Bhat,24,M,A5
16878,12383,Sowmya Kumar,29,F,A1
16879,12383,Nandini Kulkarni,30,F,A2
16880,12384,Lakshmi Khan,27,F,A1
16881,12385,Suresh Gowda,38,M,A1
16882,12386,Sowmya Jadhav,33,F,A1
16883,12388,Muniraju Setty,39,M,A1
16884,12390,Kiran Achar,59,M,A1
16885,12392,Harish Prabhu,34,M,A1
16886,12393,Vani Prabhu,45,F,A1
16887,12395,Lakshmi Fernandes,33,F,A1
16888,12397,Geetha Achar,18,F,A1
16889,12397,Roopa Urs,26,F,A2
16890,12398,Muniraju Fernandes,39,M,A1
16891,12399,Lakshmi Gowda,31,F,A1
16892,12399,Ratna Rao,32,F,A2
16893,12399,Roopa Urs,20,F,A3
16894,12399,Sowmya D'Souza,24,F,A4
16895,12400,Vijay Prabhu,29,M,A1
16896,12401,Zainab Pinto,18,F,A1
16897,12402,Manoj Nayak,51,M,A1
16898,12402,Mary Bhandari,70,F,A2
16899,12403,Kamala Jadhav,47,F,A1
16900,12405,Pallavi Jadhav,44,F,A1
16901,12406,Pallavi Hegde,53,F,A1
16902,12406,Nirmala Reddy,19,F,A2
16903,12407,Sowmya Reddy,19,F,A1
16904,12407,Anthony Bhat,33,M,A2
16905,12408,Zainab Reddy,24,F,A1
16906,12410,Muniraju Urs,39,M,A1
16907,12410,Sowmya Kamath,20,F,A2
16908,12411,Manjula Kumar,38,F,A1
16909,12413,Sheela Khan,63,F,A1
16910,12413,Kiran Iyer,21,M,A2
16911,12414,Pushpa Naik,28,F,A1
16912,12414,Karan Reddy,31,M,A2
16913,12416,Manjunath Reddy,35,M,A1
16914,12416,Santosh Patil,47,M,A2
16915,12418,Rajesh Kulkarni,10,M,A1
16916,12419,Santosh Urs,15,M,A1
16917,12420,Kavya Reddy,19,F,A1
16918,12421,Sowmya Jadhav,33,F,A1
16919,12421,Srinivas Urs,17,M,A2
16920,12422,Sandeep Iyer,46,M,A1
16921,12424,Zainab Prabhu,57,F,A1
16922,12425,Jayashree Gowda,26,F,A1
16923,12426,Dinesh Naidu,53,M,A1
16924,12426,Ramesh Kulkarni,44,M,A2
16925,12427,Sunita Kulkarni,38,F,A1
16926,12428,Nagaveni Achar,71,F,A1
16927,12429,Zainab Gowda,19,F,A1
16928,12430,Manjula Hiremath,29,F,A1
16929,12431,Pushpa Setty,25,F,A1
16930,12431,Ashok Hegde,29,M,A2
16931,12431,Karan Urs,37,M,A3
16932,12432,Roopa Shetty,47,F,A1
16933,12433,Vani Sheikh,17,F,A1
16934,12434,Channabasappa Nayak,34,M,A1
16935,12435,Sheela Shetty,32,F,A1
16936,12435,Arjun Devaraj,29,M,A2
16937,12435,Umesh Nayak,29,M,A3
16938,12436,Anthony Patil,90,M,A1
16939,12437,Anand Gowda,29,M,A1
16940,12439,Yashoda Hegde,39,F,A1
16941,12440,Nandini Desai,23,F,A1
16942,12440,Vinay Naidu,21,M,A2
16943,12440,Raghavendra Devaraj,22,M,A3
16944,12441,Sowmya Kamath,34,F,A1
16945,12442,Mary Fernandes,30,F,A1
16946,12442,Fathima Nayak,41,F,A2
16947,12443,Ibrahim Desai,18,M,A1
16948,12444,Muniraju Iyer,36,M,A1
16949,12447,Sheela Kamath,18,F,A1
16950,12447,Fathima Iyer,19,F,A2
16951,12447,Bhagya Fernandes,26,F,A3
16952,12447,Zainab Bhandari,37,T,A4
16953,12448,Abdul D'Souza,40,M,A1
16954,12448,Manjunath Gowda,95,M,A2
16955,12448,Channabasappa Nayak,56,M,A3
16956,12449,Sowmya Bhat,60,F,A1
16957,12449,Roopa Pinto,82,F,A2
16958,12450,Naveen Setty,56,M,A1
16959,12451,Muniraju Kulkarni,37,M,A1
16960,12452,Sheela D'Souza,31,F,A1
16961,12452,Srinivas Sheikh,14,M,A2
16962,12453,Kavya Sheikh,9,F,A1
16963,12453,Srinivas Naidu,25,M,A2
16964,12454,Jayashree Urs,25,F,A1
16965,12455,Halappa Poojary,29,M,A1
16966,12455,Nagaraj Rao,23,M,A2
16967,12457,Ibrahim Naik,37,M,A1
16968,12458,Nandini Hiremath,27,F,A1
16969,12458,Harish Fernandes,31,M,A2
16970,12459,Jayashree Patil,26,F,A1
16971,12460,Umesh Kulkarni,39,M,A1
16972,12460,Anand Reddy,41,M,A2
16973,12460,Kavya Poojary,15,F,A3
16974,12461,Manjula D'Souza,31,F,A1
16975,12462,Geetha Achar,23,F,A1
16976,12462,Shivakumar Nayak,31,M,A2
16977,12462,Mary Desai,23,F,A3
16978,12463,Harish Gowda,37,M,A1
16979,12463,John Rao,32,M,A2
16980,12463,Nandini Iyer,34,F,A3
16981,12464,Yashoda Kamath,40,F,A1
16982,12465,Savitri Desai,37,F,A1
16983,12467,Lokesh Devaraj,15,M,A1
16984,12467,Girish Kamath,21,M,A2
16985,12468,Deepa Hegde,24,F,A1
16986,12468,Nandini Jadhav,23,F,A2
16987,12469,Mary Naik,31,F,A1
16988,12469,Bhagya Urs,32,F,A2
16989,12470,Sandeep D'Souza,69,M,A1
16990,12471,Sheela Patil,44,F,A1
16991,12471,Karan Desai,23,M,A2
16992,12472,Zainab Nayak,54,F,A1
16993,12473,Sandeep Achar,39,M,A1
16994,12473,Ramesh Iyer,34,M,A2
16995,12473,Shwetha Poojary,27,F,A3
16996,12474,Ashok Sheikh,32,M,A1
16997,12475,Byrappa Jadhav,20,M,A1
16998,12476,Imran Naik,31,M,A1
16999,12476,Nirmala Nayak,40,F,A2
17000,12477,Sunita Khan,37,F,A1
17001,12478,Sheela Shetty,27,F,A1
17002,12478,Radha Rao,23,F,A2
17003,12479,Ibrahim Khan,30,M,A1
17004,12480,Joseph Hiremath,35,M,A1
17005,12481,Krishna Patil,40,M,A1
17006,12482,Shivakumar Desai,39,M,A1
17007,12483,Basavaraj Fernandes,25,M,A1
17008,12483,Lakshmi Naidu,38,F,A2
17009,12483,Arjun Gowda,22,M,A3
17010,12483,Anand Khan,26,M,A4
17011,12483,Ganesh Bhandari,25,M,A5
17012,12485,Umesh Kumar,39,M,A1
17013,12486,Arjun Patil,26,M,A1
17014,12487,Prakash Achar,13,M,A1
17015,12488,Kamala Sheikh,31,F,A1
17016,12488,Sunita Kulkarni,21,F,A2
17017,12489,Savitri Nayak,23,F,A1
17018,12490,Nagaraj Achar,35,M,A1
17019,12491,Kavya Gowda,23,F,A1
17020,12491,Lakshmi Kumar,20,F,A2
17021,12492,Ashok Khan,33,M,A1
17022,12493,Nandini Kamath,44,F,A1
17023,12493,Deepa Pinto,27,F,A2
17024,12493,Vani Kamath,26,F,A3
17025,12494,Raghavendra Devaraj,40,M,A1
17026,12495,Jayashree Reddy,27,F,A1
17027,12496,Sheela Shetty,14,F,A1
17028,12496,Santosh Fernandes,79,M,A2
17029,12497,Ratna Reddy,35,F,A1
17030,12497,Sowmya Reddy,55,F,A2
17031,12498,Nagaveni Bhat,17,F,A1
17032,12498,Puttaswamy Gowda,22,M,A2
17033,12499,Lakshmi Hiremath,42,F,A1
17034,12500,Pradeep Rao,20,M,A1
17035,12501,Mahesh Achar,56,M,A1
17036,12502,Chandrashekar Gowda,5,M,A1
17037,12503,Halappa Jadhav,12,M,A1
17038,12505,Muniraju Rao,40,M,A1
17039,12506,Lokesh Poojary,30,M,A1
17040,12506,Prakash Gowda,31,M,A2
17041,12506,Roopa Hegde,32,F,A3
17042,12506,Anthony Fernandes,29,M,A4
17043,12508,Rajesh Khan,39,M,A1
17044,12509,Basavaraj Reddy,71,M,A1
17045,12510,Fathima Bhat,25,F,A1
17046,12510,Sowmya Hegde,38,F,A2
17047,12511,Radha Sheikh,32,F,A1
17048,12511,Sunita Reddy,22,F,A2
17049,12512,Mahesh Nayak,25,M,A1
17050,12512,Yusuf Kulkarni,32,M,A2
17051,12512,Roopa Desai,35,F,A3
17052,12512,Kavya Hegde,33,F,A4
17053,12512,Kavya Reddy,32,F,A5
17054,12513,Nagaveni Kumar,46,F,A1
17055,12514,Vinay Reddy,36,M,A1
17056,12514,Manoj Kulkarni,37,M,A2
17057,12515,Anthony Patil,53,M,A1
17058,12516,Zainab Poojary,38,F,A1
17059,12517,Chandrashekar Iyer,42,M,A1
17060,12517,Vinay Naidu,35,M,A2
17061,12518,Girish Naidu,31,M,A1
17062,12518,Sowmya Iyer,24,F,A2
17063,12519,Bhagya Naik,27,F,A1
17064,12522,Naveen Jadhav,59,M,A1
17065,12524,Shobha Prabhu,39,F,A1
17066,12524,Roopa Desai,40,F,A2
17067,12524,Mahesh Desai,31,M,A3
17068,12525,Shobha Jadhav,29,F,A1
17069,12526,Suresh Pinto,51,M,A1
17070,12527,Vinay Urs,39,M,A1
17071,12527,Shivakumar Naidu,39,M,A2
17072,12528,Geetha Setty,19,F,A1
17073,12528,Nagaraj Hiremath,71,M,A2
17074,12529,Sowmya Pinto,38,F,A1
17075,12529,Pushpa Iyer,26,F,A2
17076,12530,Sowmya Naik,41,F,A1
17077,12531,Anitha Hegde,20,F,A1
17078,12531,Vani Patil,35,F,A2
17079,12538,Manjula D'Souza,28,F,A1
17080,12538,Vani Hiremath,29,F,A2
17081,12538,Kiran Khan,44,M,A3
17082,12538,Zainab Poojary,30,F,A4
17083,12539,Sowmya Kamath,55,F,A1
17084,12539,John Kulkarni,17,M,A2
17085,12539,Manjunath Shetty,44,M,A3
17086,12539,Sowmya Rao,30,F,A4
17087,12540,Vani Rao,33,F,A1
17088,12540,Fathima Hegde,38,F,A2
17089,12540,Lakshmi Nayak,27,F,A3
17090,12540,Nandini Prabhu,34,F,A4
17091,12541,Sheela Hegde,35,F,A1
17092,12541,Geetha Iyer,26,F,A2
17093,12542,Byrappa Bhandari,23,M,A1
17094,12542,Savitri Setty,17,F,A2
17095,12545,Nagaraj Setty,85,M,A1
17096,12545,Deepa Rao,36,F,A2
17097,12545,Gopal Fernandes,15,M,A3
17098,12545,John Naidu,34,M,A4
17099,12546,Zainab Naidu,35,F,A1
17100,12547,Manjula Iyer,33,F,A1
17101,12548,Geetha Patil,27,F,A1
17102,12550,Nirmala Jadhav,28,F,A1
17103,12551,Vani Iyer,36,F,A1
17104,12551,Lakshmi Rao,44,F,A2
17105,12551,Jayashree Naidu,30,F,A3
17106,12552,Nagaveni Achar,37,F,A1
17107,12553,Shwetha Rao,70,F,A1
17108,12554,Nagaraj Urs,34,M,A1
17109,12555,Arjun Khan,32,M,A1
17110,12556,Sunita Rao,30,F,A1
17111,12558,Ratna Setty,68,F,A1
17112,12558,Ravi Hiremath,6,M,A2
17113,12559,Kiran Prabhu,29,M,A1
17114,12559,Nagaraj Kumar,31,M,A2
17115,12559,Nandini Gowda,17,F,A3
17116,12559,Gopal Hiremath,37,M,A4
17117,12560,Vijay Naik,35,M,A1
17118,12561,Salman Naidu,20,M,A1
17119,12562,Jayashree Naidu,34,F,A1
17120,12562,Deepa Hiremath,17,F,A2
17121,12563,Deepak Jadhav,37,M,A1
17122,12564,Chandrashekar Kamath,17,M,A1
17123,12565,Pallavi Kumar,32,F,A1
17124,12565,Geetha Achar,28,F,A2
17125,12565,Ayesha Desai,19,F,A3
17126,12565,Ramesh Reddy,35,M,A4
17127,12566,Channabasappa Poojary,17,M,A1
17128,12566,Suresh Sheikh,30,M,A2
17129,12567,Sandeep Shetty,35,M,A1
17130,12567,Ramesh Hiremath,40,M,A2
17131,12567,Anitha Patil,37,F,A3
17132,12568,Yusuf Gowda,25,M,A1
17133,12569,Prakash Reddy,30,M,A1
17134,12570,Nandini Patil,17,F,A1
17135,12571,Anand Kulkarni,53,M,A1
17136,12571,Krishna Iyer,49,M,A2
17137,12572,Shobha Naidu,57,F,A1
17138,12574,Naveen Sheikh,28,M,A1
17139,12574,Sowmya Reddy,25,F,A2
17140,12574,Deepak Reddy,32,M,A3
17141,12575,Ratna Khan,35,F,A1
17142,12575,Yashoda Pinto,20,F,A2
17143,12576,Savitri Shetty,22,F,A1
17144,12577,Bhagya Kamath,32,F,A1
